GISPROPNUM,COMMUNITYB,COUNCILDIS,PRECINCT,ZIPCODE,SubZnName,DIMENSIONS,FIELD_LIGH,FIELD_NUMB,NAME,SURFACE_TY,Zone_Name,Frisbee,AdultBaseb,AdultSoftb,AdultFootb,Youthfootb,NonRegulat,LLBaseb13a,LLBaseb12a,TBall,LLSoftball,Kickball,Cricket,Tennis,Basketball,Hockey,TrackandFi,Lacrosse,Handball,Volleyball,Netball,Bocce,Rugby,FlagFootba,Wheelchair
B001,301,33,94,11222,Basketball-01,Full Court,No,1,,Asphalt,American Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B001,301,33,94,11222,Basketball-02,Full Court,No,2,,Asphalt,American Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B001,301,33,94,11222,Handball-02,Handball,No,2,,Asphalt,American Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B001,301,33,94,11222,Handball-01,Handball,No,1,,Asphalt,American Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B007,311,47,62,11214,Softball-03,"60ft base path, 150-200ft fence",No,3,,Natural,Bensonhurst Park,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
B007,311,47,62,11214,Softball-02,"60ft base path, 150-200ft fence",No,2,,Asphalt,Bensonhurst Park,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
B007,311,47,62,11214,Softball-01,"60ft base path, 150-200ft fence",No,1,,Natural,Bensonhurst Park,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
B007,311,47,62,11214,Basketball-04,Full Court,No,4,,Asphalt,Bensonhurst Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B007,311,47,62,11214,Basketball-01,Full Court,No,1,,Asphalt,Bensonhurst Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B007,311,47,62,11214,Basketball-03,Half Court,No,3,,Asphalt,Bensonhurst Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B007,311,47,62,11214,Basketball-02,Half Court,No,2,,Asphalt,Bensonhurst Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B007,311,47,62,11214,Football-01,45-146ft W x 75-294ft L,No,1,,Natural,Bensonhurst Park,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No
B007,311,47,62,11214,Handball-04,Handball,No,4,,Asphalt,Bensonhurst Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B007,311,47,62,11214,Handball-05,Handball,No,5,,Asphalt,Bensonhurst Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B007,311,47,62,11214,Handball-02,Handball,No,2,,Asphalt,Bensonhurst Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B007,311,47,62,11214,Handball-06,Handball,No,6,,Asphalt,Bensonhurst Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B007,311,47,62,11214,Handball-01,Handball,No,1,,Asphalt,Bensonhurst Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B007,311,47,62,11214,Handball-03,Handball,No,3,,Asphalt,Bensonhurst Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B007,311,47,62,11214,Tennis-04,Tennis,No,4,,Asphalt,Bensonhurst Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B007,311,47,62,11214,Tennis-07,Tennis,No,7,,Asphalt,Bensonhurst Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B007,311,47,62,11214,Tennis-01,Tennis,No,1,,Asphalt,Bensonhurst Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B007,311,47,62,11214,Tennis-02,Tennis,No,2,,Asphalt,Bensonhurst Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B007,311,47,62,11214,Tennis-03,Tennis,No,3,,Asphalt,Bensonhurst Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B007,311,47,62,11214,Tennis-06,Tennis,No,6,,Asphalt,Bensonhurst Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B007,311,47,62,11214,Tennis-08,Tennis,No,8,,Asphalt,Bensonhurst Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B007,311,47,62,11214,Tennis-05,Tennis,No,5,,Asphalt,Bensonhurst Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B008,316,41,73,11212,Betsy Head Memorial Playgound-Softball-01,"60ft base path, 150-200ft fence",No,1,Betsy Head Memorial Playgound,Asphalt,Betsy Head Park,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B008,316,41,73,11212,Betsy Head Memorial Playgound-Basketball-05,Full Court,No,5,Betsy Head Memorial Playgound,Asphalt,Betsy Head Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B008,316,41,73,11212,Betsy Head Memorial Playgound-Basketball-02,Half Court,No,2,Betsy Head Memorial Playgound,Asphalt,Betsy Head Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B008,316,41,73,11212,Betsy Head Memorial Playgound-Basketball-03,Half Court,No,3,Betsy Head Memorial Playgound,Asphalt,Betsy Head Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B008,316,41,73,11212,Betsy Head Memorial Playgound-Basketball-04,Half Court,No,4,Betsy Head Memorial Playgound,Asphalt,Betsy Head Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B008,316,41,73,11212,Betsy Head Memorial Playgound-Basketball-01,Half Court,No,1,Betsy Head Memorial Playgound,Asphalt,Betsy Head Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B008,316,41,73,11212,Betsy Head Memorial Playgound-Football-01,45-146ft W x 75-294ft L,No,1,Betsy Head Memorial Playgound,Asphalt,Betsy Head Park,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes
B008,316,41,73,11212,Betsy Head Memorial Playgound-Handball-09,Handball,No,9,Betsy Head Memorial Playgound,Asphalt,Betsy Head Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B008,316,41,73,11212,Betsy Head Memorial Playgound-Handball-11,Handball,No,11,Betsy Head Memorial Playgound,Asphalt,Betsy Head Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B008,316,41,73,11212,Betsy Head Memorial Playgound-Handball-12,Handball,No,12,Betsy Head Memorial Playgound,Asphalt,Betsy Head Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B008,316,41,73,11212,Betsy Head Memorial Playgound-Handball-10,Handball,No,10,Betsy Head Memorial Playgound,Asphalt,Betsy Head Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B008,316,41,73,11212,Baseball-01,"90ft base path, 200+ft fence",Yes,1,,Natural,Betsy Head Park,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B008,316,41,73,11212,Softball-02,"60ft base path, 150-200ft fence",Yes,2,,Natural,Betsy Head Park,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B008,316,41,73,11212,Basketball-06,Full Court,No,6,,Asphalt,Betsy Head Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B008,316,41,73,11212,Handball-01,Handball,No,1,,Asphalt,Betsy Head Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B008,316,41,73,11212,Handball-02,Handball,No,2,,Asphalt,Betsy Head Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B008,316,41,73,11212,Handball-03,Handball,No,3,,Asphalt,Betsy Head Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B008,316,41,73,11212,Handball-06,Handball,No,6,,Asphalt,Betsy Head Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B008,316,41,73,11212,Handball-07,Handball,No,7,,Asphalt,Betsy Head Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B008,316,41,73,11212,Handball-05,Handball,No,5,,Asphalt,Betsy Head Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B008,316,41,73,11212,Handball-08,Handball,No,8,,Asphalt,Betsy Head Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B008,316,41,73,11212,Handball-04,Handball,No,4,,Asphalt,Betsy Head Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B008,316,41,73,11212,Football-02,147-295ft W x 295-393ft L,Yes,2,,Natural,Betsy Head Park,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B008,316,41,73,11212,Track-01,Track,Yes,1,,Rubber,Betsy Head Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No
B012,308,36,77,11213,Brower Park-Basketball-02,Full Court,No,2,Brower Park,Asphalt,Brower Park (PS 289 - Playground Only),No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B012,308,36,77,11213,Brower Park-Basketball-01,Full Court,No,1,Brower Park,Asphalt,Brower Park (PS 289 - Playground Only),No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B012,308,36,77,11213,Brower Park-Handball-01,Handball,No,1,Brower Park,Asphalt,Brower Park (PS 289 - Playground Only),No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B016,304,34,83,11237,Maria Hernandez Park-Softball-01,"60ft base path, 150-200ft fence",No,1,Maria Hernandez Park,Asphalt,Maria Hernandez Park,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
B016,304,34,83,11237,Maria Hernandez Park-Basketball-03,Full Court,No,3,Maria Hernandez Park,Asphalt,Maria Hernandez Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B016,304,34,83,11237,Maria Hernandez Park-Basketball-01,Half Court,No,1,Maria Hernandez Park,Asphalt,Maria Hernandez Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B016,304,34,83,11237,Maria Hernandez Park-Basketball-02,Half Court,No,2,Maria Hernandez Park,Asphalt,Maria Hernandez Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B016,304,34,83,11237,Handball-03,Handball,No,3,,Asphalt,Maria Hernandez Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B016,304,34,83,11237,Handball-02,Handball,No,2,,Asphalt,Maria Hernandez Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B016,304,34,83,11237,Handball-01,Handball,No,1,,Asphalt,Maria Hernandez Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B016,304,34,83,11237,Handball-04,Handball,No,4,,Asphalt,Maria Hernandez Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B016,304,34,83,11237,Volleyball-01,Volleyball,No,1,,Asphalt,Maria Hernandez Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B017,304,37,83,11237,Softball-01,"60ft base path, 150-200ft fence",No,1,,Synthetic,Bushwick Playground,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
B017,304,37,83,11237,Basketball-03,Full Court,No,3,,Asphalt,Bushwick Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B017,304,37,83,11237,Basketball-02,Full Court,No,2,,Asphalt,Bushwick Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B017,304,37,83,11237,Basketball-01,Full Court,No,1,,Asphalt,Bushwick Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B017,304,37,83,11237,Handball-04,Handball,No,4,,Asphalt,Bushwick Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B017,304,37,83,11237,Handball-01,Handball,No,1,,Asphalt,Bushwick Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B017,304,37,83,11237,Handball-03,Handball,No,3,,Asphalt,Bushwick Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B017,304,37,83,11237,Handball-02,Handball,No,2,,Asphalt,Bushwick Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B017,304,37,83,11237,Soccer-01,147-295ft W x 295-393ft L,No,1,,Synthetic,Bushwick Playground,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No
B017,304,37,83,11237,Volleyball-01,Volleyball,No,1,,Synthetic,Bushwick Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
B018,318,46,69,11236,Dinapoli Plgd-Basketball-01,Half Court,No,1,Dinapoli Plgd,Asphalt,Canarsie Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B018,318,46,69,11236,Dinapoli Plgd-Basketball-02,Full Court,No,2,Dinapoli Plgd,Asphalt,Canarsie Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B018,318,46,69,11236,Baseball-07,"90ft base path, 200+ft fence",No,7,,Natural,Canarsie Park,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
B018,318,46,69,11236,Softball-06,"60ft base path, 150-200ft fence",No,6,,Natural,Canarsie Park,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
B018,318,46,69,11236,Softball-03,"60ft base path, 150-200ft fence",No,3,,Natural,Canarsie Park,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
B018,318,46,69,11236,Softball-04,"60ft base path, 150-200ft fence",No,4,,Natural,Canarsie Park,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
B018,318,46,69,11236,Softball-02,"60ft base path, 150-200ft fence",No,2,,Natural,Canarsie Park,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
B018,318,46,69,11236,Softball-05,"60ft base path, 150-200ft fence",No,5,,Natural,Canarsie Park,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
B018,318,46,69,11236,Baseball-01,"90ft base path, 200+ft fence",No,1,,Natural,Canarsie Park,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
B019,306,39,76,11231,Softball-01,"60ft base path, 150-200ft fence",No,1,,Asphalt,Carroll Park,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B018,318,46,69,11236,Cricket-02,60 ft Cricket Pitch,No,2,,Natural,Canarsie Park,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
B018,318,46,69,11236,Soccer-01,147-295ft W x 295-393ft L,No,1,,Natural,Canarsie Park,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No
B018,318,46,69,11236,Cricket-01,60 ft Cricket Pitch,No,1,,Natural,Canarsie Park,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
B018,318,46,69,11236,Baseball-08,"60ft base path, 150-200ft fence",No,8,,Natural,Canarsie Park,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B018,318,42,69,11236,Monroe Cohen-Baseball-01,"90ft base path, 200+ft fence",No,1,Monroe Cohen,Natural,Canarsie Park,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B018,318,42,69,11236,Monroe Cohen-Softball-03,"60ft base path, 150-200ft fence",No,3,Monroe Cohen,Natural,Canarsie Park,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B018,318,42,69,11236,Monroe Cohen-Baseball-04,"90ft base path, 200+ft fence",No,4,Monroe Cohen,Natural,Canarsie Park,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B018,318,42,69,11236,Monroe Cohen-Baseball-02,"90ft base path, 200+ft fence",No,2,Monroe Cohen,Natural,Canarsie Park,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B018,318,42,69,11236,Monroe Cohen-Softball-05,"60ft base path, 150-200ft fence",Yes,5,Monroe Cohen,Natural,Canarsie Park,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B018,318,42,69,11236,Monroe Cohen-Cricket-02,60 ft Cricket Pitch,No,2,Monroe Cohen,Natural,Canarsie Park,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
B018,318,42,69,11236,Monroe Cohen-Cricket-01,60 ft Cricket Pitch,No,1,Monroe Cohen,Natural,Canarsie Park,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
B018,318,42,69,11236,Monroe Cohen-Football-01,45-146ft W x 75-294ft L,No,1,Monroe Cohen,Natural,Canarsie Park,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
B019,306,39,76,11231,Basketball-01,Half Court,No,1,,Asphalt,Carroll Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B019,306,39,76,11231,Basketball-02,Half Court,No,2,,Asphalt,Carroll Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B019,306,39,76,11231,Basketball-03,Half Court,No,3,,Asphalt,Carroll Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B019,306,39,76,11231,Bocce-01,Bocce,No,1,,Sand,Carroll Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
B019,306,39,76,11231,Bocce-02,Bocce,No,2,,Sand,Carroll Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
B021,302,35,88,11201,Multi Purpose Play Area-01,"60ft base path, 150-200ft fence",No,1,,Asphalt,Commodore Barry Park,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
B021,302,35,88,11201,Softball-02,"60ft base path, 150-200ft fence",No,2,,Natural,Commodore Barry Park,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
B021,302,35,88,11201,Baseball-01,"90ft base path, 200+ft fence",No,1,,Natural,Commodore Barry Park,No,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
B021,302,35,88,11201,Basketball-02,Full Court,No,2,,Asphalt,Commodore Barry Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B021,302,35,88,11201,Basketball-01,Full Court,No,1,,Asphalt,Commodore Barry Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B021,302,35,88,11201,Football-01,147-295ft W x 295-393ft L,No,1,,Natural,Commodore Barry Park,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No
B021,302,35,88,11201,Handball-07,Handball,No,7,,Asphalt,Commodore Barry Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B021,302,35,88,11201,Handball-05,Handball,No,5,,Asphalt,Commodore Barry Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B021,302,35,88,11201,Handball-06,Handball,No,6,,Asphalt,Commodore Barry Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B021,302,35,88,11201,Handball-02,Handball,No,2,,Asphalt,Commodore Barry Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B021,302,35,88,11201,Handball-04,Handball,No,4,,Asphalt,Commodore Barry Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B021,302,35,88,11201,Handball-03,Handball,No,3,,Asphalt,Commodore Barry Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B021,302,35,88,11201,Handball-01,Handball,No,1,,Asphalt,Commodore Barry Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B021,302,35,88,11201,Handball-08,Handball,No,8,,Asphalt,Commodore Barry Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B021,302,35,88,11201,Soccer-01,147-295ft W x 295-393ft L,No,1,,Natural,Commodore Barry Park,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No
B021,302,35,88,11201,Volleyball-01,Volleyball,No,1,,Asphalt,Commodore Barry Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
B022,301,33,90,11206,Basketball-02,Full Court,No,2,,Asphalt,Middleton Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B022,301,33,90,11206,Basketball-01,Full Court,No,1,,Asphalt,Middleton Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B022,301,33,90,11206,Handball-03,Handball,No,3,,Asphalt,Middleton Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B022,301,33,90,11206,Handball-02,Handball,No,2,,Asphalt,Middleton Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B022,301,33,90,11206,Handball-04,Handball,No,4,,Asphalt,Middleton Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B022,301,33,90,11206,Handball-01,Handball,No,1,,Asphalt,Middleton Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B023,303,41,81,11221,Basketball-01,Full Court,No,1,,Asphalt,Lafayette Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B023,303,41,81,11221,Handball-02,Handball,No,2,,Asphalt,Lafayette Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B023,303,41,81,11221,Handball-01,Handball,No,1,,Asphalt,Lafayette Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B025,301,34,90,11211,Basketball-03,Half Court,No,3,,Asphalt,Cooper Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B025,301,34,90,11211,Basketball-02,Full Court,No,2,,Asphalt,Cooper Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B025,301,34,90,11211,Basketball-01,Full Court,No,1,,Asphalt,Cooper Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B025,301,34,90,11211,Handball-04,Handball,No,4,,Asphalt,Cooper Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B025,301,34,90,11211,Handball-03,Handball,No,3,,Asphalt,Cooper Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B025,301,34,90,11211,Handball-02,Handball,No,2,,Asphalt,Cooper Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B025,301,34,90,11211,Handball-01,Handball,No,1,,Asphalt,Cooper Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B025,301,34,90,11211,Tennis-02,Tennis,No,2,,Asphalt,Cooper Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No
B025,301,34,90,11211,Tennis-01,Tennis,No,1,,Asphalt,Cooper Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No
B028,310,50,68,11228,Dyker 14th Ave-Basketball-04,Full Court,No,4,Dyker 14th Ave,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
